time	V(vin)	V(vout)
2.576400832199544e+00	2.000000e+00	-2.136800e+00
2.586166457199544e+00	2.000000e+00	-1.249032e+00
2.595932082199544e+00	2.000000e+00	-2.956715e-01
2.605697707199544e+00	2.000000e+00	7.040344e-01
2.615463332199544e+00	2.000000e+00	1.729904e+00
2.625228957199544e+00	2.000000e+00	2.761225e+00
2.634994582199544e+00	2.000000e+00	3.777179e+00
2.644760207199544e+00	2.000000e+00	4.757255e+00
2.654525832199544e+00	2.000000e+00	5.681667e+00
2.664291457199544e+00	2.000000e+00	6.531752e+00
2.674057082199544e+00	2.000000e+00	7.290349e+00
2.683822707199544e+00	2.000000e+00	7.942143e+00
2.693588332199544e+00	2.000000e+00	8.473975e+00
2.703353957199544e+00	2.000000e+00	8.875110e+00
2.713119582199544e+00	2.000000e+00	9.137447e+00
2.722885207199544e+00	2.000000e+00	9.255692e+00
2.732650832199544e+00	2.000000e+00	9.227458e+00
2.742416457199544e+00	2.000000e+00	9.053313e+00
2.752182082199544e+00	2.000000e+00	8.736774e+00
2.761947707199544e+00	2.000000e+00	8.284233e+00
2.771713332199544e+00	2.000000e+00	7.704823e+00
2.781478957199544e+00	2.000000e+00	7.010242e+00
2.791244582199544e+00	2.000000e+00	6.214514e+00
2.801010207199544e+00	2.000000e+00	5.333702e+00
2.810775832199544e+00	2.000000e+00	4.385588e+00
2.820541457199544e+00	2.000000e+00	3.389312e+00
2.830307082199544e+00	2.000000e+00	2.364989e+00
2.840072707199544e+00	2.000000e+00	1.333298e+00
2.849838332199544e+00	2.000000e+00	3.150654e-01
2.859603957199544e+00	2.000000e+00	-6.691512e-01
2.869369582199544e+00	2.000000e+00	-1.599483e+00
2.879135207199544e+00	2.000000e+00	-2.457147e+00
2.888900832199544e+00	2.000000e+00	-3.224829e+00
2.898666457199544e+00	2.000000e+00	-3.887032e+00
2.908432082199544e+00	2.000000e+00	-4.430386e+00
2.918197707199544e+00	2.000000e+00	-4.843922e+00
2.927963332199544e+00	2.000000e+00	-5.119291e+00
2.937728957199544e+00	2.000000e+00	-5.250935e+00
2.947494582199544e+00	2.000000e+00	-5.236195e+00
2.957260207199544e+00	2.000000e+00	-5.075369e+00
2.967025832199544e+00	2.000000e+00	-4.771704e+00
2.976791457199544e+00	2.000000e+00	-4.331330e+00
2.986557082199544e+00	2.000000e+00	-3.780977e+00
2.992645413399087e+00	2.000000e+00	-3.373926e+00
3.000000001000000e+00	2.000000e+00	-2.816221e+00
3.000000001100000e+00	1.600000e+00	-2.816221e+00
3.000000001300000e+00	7.999999e-01	-2.816221e+00
3.000000001452791e+00	1.888354e-01	-2.816221e+00
3.000000001605020e+00	-4.200784e-01	-2.816221e+00
3.000000001828833e+00	-1.315332e+00	-2.816221e+00
3.000000002000000e+00	-2.000000e+00	-2.816221e+00
3.000000002079535e+00	-2.000000e+00	-2.816221e+00
3.000000002185582e+00	-2.000000e+00	-2.816221e+00
3.000000002397477e+00	-2.000000e+00	-2.816221e+00
3.000000002821265e+00	-2.000000e+00	-2.816221e+00
3.000000003398720e+00	-2.000000e+00	-2.816221e+00
3.000000004161625e+00	-2.000000e+00	-2.816221e+00
3.000000005126097e+00	-2.000000e+00	-2.816221e+00
3.000000006414585e+00	-2.000000e+00	-2.816220e+00
3.000000008057928e+00	-2.000000e+00	-2.816218e+00
3.000000010040029e+00	-2.000000e+00	-2.816212e+00
3.000000012168617e+00	-2.000000e+00	-2.816198e+00
3.000000014406326e+00	-2.000000e+00	-2.816169e+00
3.000000017495156e+00	-2.000000e+00	-2.816103e+00
3.000000020713331e+00	-2.000000e+00	-2.815989e+00
3.000000026542670e+00	-2.000000e+00	-2.815678e+00
3.000000033028922e+00	-2.000000e+00	-2.815200e+00
3.000000040451076e+00	-2.000000e+00	-2.814512e+00
3.000000047780146e+00	-2.000000e+00	-2.813749e+00
3.000000056301777e+00	-2.000000e+00	-2.812851e+00
3.000000065351606e+00	-2.000000e+00	-2.811998e+00
3.000000076009084e+00	-2.000000e+00	-2.811223e+00
3.000000086395411e+00	-2.000000e+00	-2.810782e+00
3.000000097758018e+00	-2.000000e+00	-2.810692e+00
3.000000109747923e+00	-2.000000e+00	-2.811017e+00
3.000000124297476e+00	-2.000000e+00	-2.811863e+00
3.000000139407038e+00	-2.000000e+00	-2.813085e+00
3.000000157406103e+00	-2.000000e+00	-2.814739e+00
3.000000177053376e+00	-2.000000e+00	-2.816497e+00
3.000000195522113e+00	-2.000000e+00	-2.817891e+00
3.000000215361580e+00	-2.000000e+00	-2.818970e+00
3.000000235230575e+00	-2.000000e+00	-2.819572e+00
3.000000258751510e+00	-2.000000e+00	-2.819728e+00
3.000000286198297e+00	-2.000000e+00	-2.819402e+00
3.000000308457283e+00	-2.000000e+00	-2.818877e+00
3.000000326771539e+00	-2.000000e+00	-2.818350e+00
3.000000344224467e+00	-2.000000e+00	-2.817844e+00
3.000000361338048e+00	-2.000000e+00	-2.817389e+00
3.000000377764236e+00	-2.000000e+00	-2.817012e+00
3.000000393546914e+00	-2.000000e+00	-2.816714e+00
3.000000407533336e+00	-2.000000e+00	-2.816507e+00
3.000000422467747e+00	-2.000000e+00	-2.816341e+00
3.000000437753678e+00	-2.000000e+00	-2.816221e+00
3.000000453028630e+00	-2.000000e+00	-2.816146e+00
3.000000469556038e+00	-2.000000e+00	-2.816102e+00
3.000000486097851e+00	-2.000000e+00	-2.816086e+00
3.000000503377077e+00	-2.000000e+00	-2.816089e+00
3.000000520542871e+00	-2.000000e+00	-2.816104e+00
3.000000538303764e+00	-2.000000e+00	-2.816123e+00
3.000000556515806e+00	-2.000000e+00	-2.816144e+00
3.000000571880681e+00	-2.000000e+00	-2.816159e+00
3.000000585442169e+00	-2.000000e+00	-2.816168e+00
3.000000600191774e+00	-2.000000e+00	-2.816176e+00
3.000000617931094e+00	-2.000000e+00	-2.816181e+00
3.000000634453087e+00	-2.000000e+00	-2.816182e+00
3.000000653297347e+00	-2.000000e+00	-2.816181e+00
3.000000672436476e+00	-2.000000e+00	-2.816177e+00
3.000000696032726e+00	-2.000000e+00	-2.816172e+00
3.000000724038916e+00	-2.000000e+00	-2.816166e+00
3.000000763554692e+00	-2.000000e+00	-2.816159e+00
3.000000796528154e+00	-2.000000e+00	-2.816156e+00
3.000000832227160e+00	-2.000000e+00	-2.816153e+00
3.000000870149686e+00	-2.000000e+00	-2.816150e+00
3.000000920815764e+00	-2.000000e+00	-2.816147e+00
3.000000991710903e+00	-2.000000e+00	-2.816142e+00
3.000001159179146e+00	-2.000000e+00	-2.816128e+00
3.001590054210550e+00	-2.000000e+00	-2.688553e+00
3.003178949241954e+00	-2.000000e+00	-2.560851e+00
3.004767844273359e+00	-2.000000e+00	-2.433022e+00
3.006356739304762e+00	-2.000000e+00	-2.305065e+00
3.007945634336166e+00	-2.000000e+00	-2.176982e+00
3.009534529367570e+00	-2.000000e+00	-2.048770e+00
3.011123424398974e+00	-2.000000e+00	-1.920432e+00
3.020889049398974e+00	-2.000000e+00	-1.139023e+00
3.030654674398974e+00	-2.000000e+00	-3.753101e-01
3.040420299398974e+00	-2.000000e+00	3.556038e-01
3.050185924398974e+00	-2.000000e+00	1.038962e+00
3.059951549398974e+00	-2.000000e+00	1.660970e+00
3.069717174398974e+00	-2.000000e+00	2.209069e+00
3.079482799398974e+00	-2.000000e+00	2.672194e+00
3.089248424398974e+00	-2.000000e+00	3.040997e+00
3.099014049398974e+00	-2.000000e+00	3.308030e+00
3.108779674398974e+00	-2.000000e+00	3.467904e+00
3.118545299398974e+00	-2.000000e+00	3.517391e+00
3.128310924398974e+00	-2.000000e+00	3.455491e+00
3.138076549398974e+00	-2.000000e+00	3.283455e+00
3.147842174398974e+00	-2.000000e+00	3.004755e+00
3.157607799398974e+00	-2.000000e+00	2.625018e+00
3.167373424398974e+00	-2.000000e+00	2.151910e+00
3.177139049398974e+00	-2.000000e+00	1.594983e+00
3.186904674398974e+00	-2.000000e+00	9.654793e-01
3.196670299398974e+00	-2.000000e+00	2.761079e-01
3.206435924398974e+00	-2.000000e+00	-4.592140e-01
3.216201549398974e+00	-2.000000e+00	-1.225642e+00
3.225967174398974e+00	-2.000000e+00	-2.007702e+00
3.235732799398974e+00	-2.000000e+00	-2.789607e+00
3.245498424398974e+00	-2.000000e+00	-3.555571e+00
3.255264049398974e+00	-2.000000e+00	-4.290131e+00
3.265029674398974e+00	-2.000000e+00	-4.978456e+00
3.274795299398974e+00	-2.000000e+00	-5.606653e+00
3.284560924398974e+00	-2.000000e+00	-6.162037e+00
3.294326549398974e+00	-2.000000e+00	-6.633396e+00
3.304092174398974e+00	-2.000000e+00	-7.011216e+00
3.313857799398974e+00	-2.000000e+00	-7.287868e+00
3.323623424398974e+00	-2.000000e+00	-7.457767e+00
3.333389049398974e+00	-2.000000e+00	-7.517482e+00
3.343154674398974e+00	-2.000000e+00	-7.465810e+00
3.352920299398974e+00	-2.000000e+00	-7.303793e+00
3.362685924398974e+00	-2.000000e+00	-7.034701e+00
3.372451549398974e+00	-2.000000e+00	-6.663968e+00
3.382217174398974e+00	-2.000000e+00	-6.199077e+00
3.391982799398974e+00	-2.000000e+00	-5.649413e+00
3.401748424398974e+00	-2.000000e+00	-5.026074e+00
3.411514049398974e+00	-2.000000e+00	-4.341645e+00
3.421279674398974e+00	-2.000000e+00	-3.609941e+00
3.431045299398974e+00	-2.000000e+00	-2.845735e+00
3.440810924398974e+00	-2.000000e+00	-2.064456e+00
3.450576549398974e+00	-2.000000e+00	-1.281874e+00
3.460342174398974e+00	-2.000000e+00	-5.137907e-01
3.470107799398974e+00	-2.000000e+00	2.242891e-01
3.479873424398974e+00	-2.000000e+00	9.174646e-01
3.489639049398974e+00	-2.000000e+00	1.551742e+00
3.499404674398974e+00	-2.000000e+00	2.114316e+00
3.509170299398974e+00	-2.000000e+00	2.593829e+00
3.518935924398974e+00	-2.000000e+00	2.980601e+00
3.528701549398974e+00	-2.000000e+00	3.266824e+00
3.538467174398974e+00	-2.000000e+00	3.446719e+00
3.548232799398974e+00	-2.000000e+00	3.516654e+00
3.557998424398974e+00	-2.000000e+00	3.475218e+00
3.567764049398974e+00	-2.000000e+00	3.323247e+00
3.577529674398974e+00	-2.000000e+00	3.063809e+00
3.587295299398974e+00	-2.000000e+00	2.702142e+00
3.597060924398974e+00	-2.000000e+00	2.245547e+00
3.606826549398974e+00	-2.000000e+00	1.703242e+00
3.616592174398974e+00	-2.000000e+00	1.086176e+00
3.626357799398974e+00	-2.000000e+00	4.068044e-01
3.636123424398974e+00	-2.000000e+00	-3.211558e-01
3.645889049398974e+00	-2.000000e+00	-1.083009e+00
3.655654674398974e+00	-2.000000e+00	-1.863374e+00
3.665420299398974e+00	-2.000000e+00	-2.646498e+00
3.675185924398974e+00	-2.000000e+00	-3.416570e+00
3.684951549398974e+00	-2.000000e+00	-4.158043e+00
3.694717174398974e+00	-2.000000e+00	-4.855950e+00
3.704482799398974e+00	-2.000000e+00	-5.496200e+00
3.714248424398974e+00	-2.000000e+00	-6.065867e+00
3.724014049398974e+00	-2.000000e+00	-6.553452e+00
3.733779674398974e+00	-2.000000e+00	-6.949111e+00
3.743545299398974e+00	-2.000000e+00	-7.244855e+00
3.753310924398974e+00	-2.000000e+00	-7.434716e+00
3.763076549398974e+00	-2.000000e+00	-7.514858e+00
3.772842174398974e+00	-2.000000e+00	-7.483665e+00
3.782607799398974e+00	-2.000000e+00	-7.341767e+00
3.792373424398974e+00	-2.000000e+00	-7.092028e+00
3.802139049398974e+00	-2.000000e+00	-6.739490e+00
3.811904674398974e+00	-2.000000e+00	-6.291269e+00
3.821670299398974e+00	-2.000000e+00	-5.756415e+00
3.831435924398974e+00	-2.000000e+00	-5.145725e+00
3.841201549398974e+00	-2.000000e+00	-4.471529e+00
3.850967174398974e+00	-2.000000e+00	-3.747437e+00
3.860732799398974e+00	-2.000000e+00	-2.988067e+00
3.870498424398974e+00	-2.000000e+00	-2.208749e+00
3.880264049398974e+00	-2.000000e+00	-1.425217e+00
3.890029674398974e+00	-2.000000e+00	-6.532888e-01
3.899795299398974e+00	-2.000000e+00	9.145191e-02
3.909560924398974e+00	-2.000000e+00	7.939700e-01
3.919326549398974e+00	-2.000000e+00	1.440083e+00
3.929092174398974e+00	-2.000000e+00	2.016747e+00
3.938857799398974e+00	-2.000000e+00	2.512320e+00
3.948623424398974e+00	-2.000000e+00	2.916797e+00
3.958389049398974e+00	-2.000000e+00	3.222013e+00
3.968154674398974e+00	-2.000000e+00	3.421806e+00
3.977920299398974e+00	-2.000000e+00	3.512142e+00
3.987685924398974e+00	-2.000000e+00	3.511739e+00
3.990234375000000e+00	-2.000000e+00	3.491332e+00
3.995331276202052e+00	-2.000000e+00	3.417679e+00
4.000000000000000e+00	-2.000000e+00	3.333601e+00
4.000000000100000e+00	-1.600000e+00	3.333601e+00
4.000000000300000e+00	-7.999999e-01	3.333601e+00
4.000000000452764e+00	-1.889438e-01	3.333601e+00
4.000000000604963e+00	4.198528e-01	3.333601e+00
4.000000000828795e+00	1.315179e+00	3.333601e+00
4.000000001000000e+00	2.000000e+00	3.333601e+00
4.000000001079530e+00	2.000000e+00	3.333601e+00
4.000000001185570e+00	2.000000e+00	3.333601e+00
4.000000001397424e+00	2.000000e+00	3.333601e+00
4.000000001821133e+00	2.000000e+00	3.333601e+00
4.000000002398545e+00	2.000000e+00	3.333601e+00
4.000000003161364e+00	2.000000e+00	3.333601e+00
4.000000004125765e+00	2.000000e+00	3.333601e+00
4.000000005414094e+00	2.000000e+00	3.333601e+00
4.000000007056647e+00	2.000000e+00	3.333599e+00
4.000000008990334e+00	2.000000e+00	3.333593e+00
4.000000011100761e+00	2.000000e+00	3.333580e+00
4.000000013245335e+00	2.000000e+00	3.333553e+00
4.000000016173461e+00	2.000000e+00	3.333494e+00
4.000000019147432e+00	2.000000e+00	3.333399e+00
4.000000024205507e+00	2.000000e+00	3.333149e+00
4.000000031058470e+00	2.000000e+00	3.332678e+00
4.000000038000588e+00	2.000000e+00	3.332070e+00
4.000000045616242e+00	2.000000e+00	3.331308e+00
4.000000053544101e+00	2.000000e+00	3.330497e+00
4.000000062623321e+00	2.000000e+00	3.329649e+00
4.000000072391624e+00	2.000000e+00	3.328936e+00
4.000000083329445e+00	2.000000e+00	3.328453e+00
4.000000093971122e+00	2.000000e+00	3.328346e+00
4.000000106157752e+00	2.000000e+00	3.328654e+00
4.000000119520505e+00	2.000000e+00	3.329418e+00
4.000000136487032e+00	2.000000e+00	3.330799e+00
4.000000153490378e+00	2.000000e+00	3.332374e+00
4.000000173723031e+00	2.000000e+00	3.334195e+00
4.000000191898552e+00	2.000000e+00	3.335549e+00
4.000000211290793e+00	2.000000e+00	3.336551e+00
4.000000230102844e+00	2.000000e+00	3.337047e+00
4.000000252425198e+00	2.000000e+00	3.337105e+00
4.000000275311474e+00	2.000000e+00	3.336754e+00
4.000000293931198e+00	2.000000e+00	3.336260e+00
4.000000310682849e+00	2.000000e+00	3.335735e+00
4.000000327102457e+00	2.000000e+00	3.335220e+00
4.000000344860124e+00	2.000000e+00	3.334710e+00
4.000000360878232e+00	2.000000e+00	3.334318e+00
4.000000376933555e+00	2.000000e+00	3.334003e+00
4.000000392096585e+00	2.000000e+00	3.333779e+00
4.000000407822772e+00	2.000000e+00	3.333616e+00
4.000000423336648e+00	2.000000e+00	3.333515e+00
4.000000440252722e+00	2.000000e+00	3.333457e+00
4.000000456850139e+00	2.000000e+00	3.333440e+00
4.000000474335312e+00	2.000000e+00	3.333450e+00
4.000000491460822e+00	2.000000e+00	3.333475e+00
4.000000509225609e+00	2.000000e+00	3.333507e+00
4.000000526882872e+00	2.000000e+00	3.333539e+00
4.000000545560393e+00	2.000000e+00	3.333567e+00
4.000000558245660e+00	2.000000e+00	3.333582e+00
4.000000571972339e+00	2.000000e+00	3.333594e+00
4.000000587517500e+00	2.000000e+00	3.333602e+00
4.000000604835053e+00	2.000000e+00	3.333606e+00
4.000000621834827e+00	2.000000e+00	3.333606e+00
4.000000639354275e+00	2.000000e+00	3.333604e+00
4.000000656496253e+00	2.000000e+00	3.333600e+00
4.000000676013431e+00	2.000000e+00	3.333595e+00
4.000000700103666e+00	2.000000e+00	3.333590e+00
4.000000739033263e+00	2.000000e+00	3.333584e+00
4.000000768122579e+00	2.000000e+00	3.333581e+00
4.000000796055883e+00	2.000000e+00	3.333581e+00
4.000000826953304e+00	2.000000e+00	3.333581e+00
4.000000862465116e+00	2.000000e+00	3.333581e+00
4.000000912837780e+00	2.000000e+00	3.333581e+00
4.000000964199198e+00	2.000000e+00	3.333580e+00
4.000001028471766e+00	2.000000e+00	3.333578e+00
4.000001095862929e+00	2.000000e+00	3.333577e+00
4.003644213967518e+00	2.000000e+00	3.249545e+00
4.007287332072107e+00	2.000000e+00	3.162767e+00
4.010930450176696e+00	2.000000e+00	3.073241e+00
4.014573568281286e+00	2.000000e+00	2.980968e+00
4.018216686385874e+00	2.000000e+00	2.885948e+00
4.021859804490464e+00	2.000000e+00	2.788181e+00
4.025502922595052e+00	2.000000e+00	2.687666e+00
4.035268547595052e+00	2.000000e+00	2.412920e+00
4.045034172595052e+00	2.000000e+00	2.129838e+00
4.054799797595052e+00	2.000000e+00	1.844135e+00
4.064565422595052e+00	2.000000e+00	1.561579e+00
4.074331047595052e+00	2.000000e+00	1.287873e+00
4.084096672595052e+00	2.000000e+00	1.028543e+00
4.093862297595052e+00	2.000000e+00	7.888255e-01
4.103627922595052e+00	2.000000e+00	5.735593e-01
4.113393547595052e+00	2.000000e+00	3.870902e-01
4.123159172595052e+00	2.000000e+00	2.331828e-01
4.132924797595052e+00	2.000000e+00	1.149442e-01
4.142690422595052e+00	2.000000e+00	3.476147e-02
4.152456047595052e+00	2.000000e+00	-5.746718e-03
4.162221672595052e+00	2.000000e+00	-5.762542e-03
4.171987297595052e+00	2.000000e+00	3.471432e-02
4.181752922595052e+00	2.000000e+00	1.148667e-01
4.191518547595052e+00	2.000000e+00	2.330765e-01
4.201284172595052e+00	2.000000e+00	3.869573e-01
4.211049797595052e+00	2.000000e+00	5.734023e-01
4.220815422595052e+00	2.000000e+00	7.886479e-01
4.230581047595052e+00	2.000000e+00	1.028348e+00
4.240346672595052e+00	2.000000e+00	1.287665e+00
4.250112297595052e+00	2.000000e+00	1.561362e+00
4.259877922595052e+00	2.000000e+00	1.843914e+00
4.269643547595052e+00	2.000000e+00	2.129617e+00
4.279409172595052e+00	2.000000e+00	2.412703e+00
4.289174797595052e+00	2.000000e+00	2.687458e+00
4.298940422595052e+00	2.000000e+00	2.948334e+00
4.308706047595052e+00	2.000000e+00	3.190064e+00
4.318471672595052e+00	2.000000e+00	3.407769e+00
4.328237297595052e+00	2.000000e+00	3.597054e+00
4.338002922595052e+00	2.000000e+00	3.754097e+00
4.347768547595052e+00	2.000000e+00	3.875727e+00
4.357534172595052e+00	2.000000e+00	3.959490e+00
4.367299797595052e+00	2.000000e+00	4.003694e+00
4.377065422595052e+00	2.000000e+00	4.007447e+00
4.386831047595052e+00	2.000000e+00	3.970673e+00
4.396596672595052e+00	2.000000e+00	3.894114e+00
4.406362297595052e+00	2.000000e+00	3.779316e+00
4.416127922595052e+00	2.000000e+00	3.628597e+00
4.425893547595052e+00	2.000000e+00	3.445000e+00
4.435659172595052e+00	2.000000e+00	3.232230e+00
4.445424797595052e+00	2.000000e+00	2.994584e+00
4.455190422595052e+00	2.000000e+00	2.736858e+00
4.464956047595052e+00	2.000000e+00	2.464257e+00
4.474721672595052e+00	2.000000e+00	2.182282e+00
4.484487297595052e+00	2.000000e+00	1.896628e+00
4.494252922595052e+00	2.000000e+00	1.613061e+00
4.504018547595052e+00	2.000000e+00	1.337305e+00
4.513784172595052e+00	2.000000e+00	1.074927e+00
4.523549797595052e+00	2.000000e+00	8.312253e-01
4.533315422595052e+00	2.000000e+00	6.111186e-01
4.543081047595052e+00	2.000000e+00	4.190509e-01
4.552846672595052e+00	2.000000e+00	2.588996e-01
4.562612297595052e+00	2.000000e+00	1.338979e-01
4.572377922595052e+00	2.000000e+00	4.656938e-02
4.582143547595052e+00	2.000000e+00	-1.322929e-03
4.591909172595052e+00	2.000000e+00	-8.812181e-03
4.601674797595052e+00	2.000000e+00	2.425282e-02
4.611440422595052e+00	2.000000e+00	9.720455e-02
4.621206047595052e+00	2.000000e+00	2.085703e-01
4.630971672595052e+00	2.000000e+00	3.561016e-01
4.640737297595052e+00	2.000000e+00	5.368204e-01
4.650502922595052e+00	2.000000e+00	7.470779e-01
4.660268547595052e+00	2.000000e+00	9.826297e-01
4.670034172595052e+00	2.000000e+00	1.238720e+00
4.679799797595052e+00	2.000000e+00	1.510180e+00
4.689565422595052e+00	2.000000e+00	1.791527e+00
4.699331047595052e+00	2.000000e+00	2.077084e+00
4.709096672595052e+00	2.000000e+00	2.361084e+00
4.718862297595052e+00	2.000000e+00	2.637794e+00
4.728627922595052e+00	2.000000e+00	2.901628e+00
4.738393547595052e+00	2.000000e+00	3.147261e+00
4.748159172595052e+00	2.000000e+00	3.369731e+00
4.757924797595052e+00	2.000000e+00	3.564549e+00
4.767690422595052e+00	2.000000e+00	3.727782e+00
4.777456047595052e+00	2.000000e+00	3.856133e+00
4.787221672595052e+00	2.000000e+00	3.947012e+00
4.796987297595052e+00	2.000000e+00	3.998585e+00
4.806752922595052e+00	2.000000e+00	4.009809e+00
4.816518547595052e+00	2.000000e+00	3.980459e+00
4.826284172595052e+00	2.000000e+00	3.911127e+00
4.836049797595052e+00	2.000000e+00	3.803212e+00
4.845815422595052e+00	2.000000e+00	3.658893e+00
4.855581047595052e+00	2.000000e+00	3.481084e+00
4.865346672595052e+00	2.000000e+00	3.273375e+00
4.875112297595052e+00	2.000000e+00	3.039958e+00
4.884877922595052e+00	2.000000e+00	2.785546e+00
4.894643547595052e+00	2.000000e+00	2.515275e+00
4.904409172595052e+00	2.000000e+00	2.234602e+00
4.914174797595052e+00	2.000000e+00	1.949192e+00
4.923940422595052e+00	2.000000e+00	1.664808e+00
4.933706047595052e+00	2.000000e+00	1.387191e+00
4.943471672595052e+00	2.000000e+00	1.121945e+00
4.953237297595052e+00	2.000000e+00	8.744250e-01
4.963002922595052e+00	2.000000e+00	6.496285e-01
4.972768547595052e+00	2.000000e+00	4.520935e-01
4.982534172595052e+00	2.000000e+00	2.839114e-01
4.990234376000000e+00	2.000000e+00	1.769925e-01
5.000000001000000e+00	2.000000e+00	6.666947e-02
5.000000001100000e+00	1.600000e+00	6.666947e-02
5.000000001300000e+00	7.999999e-01	6.666946e-02
5.000000001452813e+00	1.887484e-01	6.666946e-02
5.000000001605065e+00	-4.202613e-01	6.666946e-02
5.000000001828864e+00	-1.315456e+00	6.666946e-02
5.000000002000000e+00	-2.000000e+00	6.666946e-02
5.000000002079540e+00	-2.000000e+00	6.666946e-02
5.000000002185593e+00	-2.000000e+00	6.666946e-02
5.000000002397520e+00	-2.000000e+00	6.666945e-02
5.000000002821373e+00	-2.000000e+00	6.666943e-02
5.000000003398867e+00	-2.000000e+00	6.666938e-02
5.000000004161854e+00	-2.000000e+00	6.666929e-02
5.000000005126411e+00	-2.000000e+00	6.666921e-02
5.000000006415084e+00	-2.000000e+00	6.666945e-02
5.000000008061313e+00	-2.000000e+00	6.667124e-02
5.000000010044921e+00	-2.000000e+00	6.667744e-02
5.000000012170867e+00	-2.000000e+00	6.669184e-02
5.000000014401063e+00	-2.000000e+00	6.672058e-02
5.000000017416025e+00	-2.000000e+00	6.678567e-02
5.000000020569977e+00	-2.000000e+00	6.689686e-02
5.000000026202773e+00	-2.000000e+00	6.719957e-02
5.000000032638407e+00	-2.000000e+00	6.768140e-02
5.000000040109118e+00	-2.000000e+00	6.838914e-02
5.000000047420135e+00	-2.000000e+00	6.917316e-02
5.000000055900276e+00	-2.000000e+00	7.010034e-02
5.000000064850308e+00	-2.000000e+00	7.098472e-02
5.000000075398818e+00	-2.000000e+00	7.179902e-02
5.000000085642339e+00	-2.000000e+00	7.227704e-02
5.000000096803643e+00	-2.000000e+00	7.240322e-02
5.000000108519173e+00	-2.000000e+00	7.211371e-02
5.000000122631191e+00	-2.000000e+00	7.130492e-02
5.000000137684240e+00	-2.000000e+00	7.007186e-02
5.000000155274275e+00	-2.000000e+00	6.840307e-02
5.000000174687927e+00	-2.000000e+00	6.657650e-02
5.000000192579490e+00	-2.000000e+00	6.512704e-02
5.000000212417764e+00	-2.000000e+00	6.393309e-02
5.000000231546454e+00	-2.000000e+00	6.325136e-02
5.000000254509068e+00	-2.000000e+00	6.299881e-02
5.000000280265486e+00	-2.000000e+00	6.323052e-02
5.000000303121238e+00	-2.000000e+00	6.374374e-02
5.000000322056304e+00	-2.000000e+00	6.429297e-02
5.000000339739353e+00	-2.000000e+00	6.482636e-02
5.000000357005722e+00	-2.000000e+00	6.531375e-02
5.000000373618766e+00	-2.000000e+00	6.572413e-02
5.000000389561353e+00	-2.000000e+00	6.605214e-02
5.000000403547390e+00	-2.000000e+00	6.628123e-02
5.000000418126577e+00	-2.000000e+00	6.646246e-02
5.000000433314002e+00	-2.000000e+00	6.659806e-02
5.000000448428570e+00	-2.000000e+00	6.668631e-02
5.000000464750931e+00	-2.000000e+00	6.674013e-02
5.000000481168891e+00	-2.000000e+00	6.676245e-02
5.000000498345619e+00	-2.000000e+00	6.676243e-02
5.000000515441494e+00	-2.000000e+00	6.674848e-02
5.000000533096211e+00	-2.000000e+00	6.672734e-02
5.000000550939946e+00	-2.000000e+00	6.670529e-02
5.000000574986936e+00	-2.000000e+00	6.667955e-02
5.000000591564700e+00	-2.000000e+00	6.666615e-02
5.000000606578440e+00	-2.000000e+00	6.665824e-02
5.000000624312274e+00	-2.000000e+00	6.665299e-02
5.000000640877436e+00	-2.000000e+00	6.665117e-02
5.000000660319163e+00	-2.000000e+00	6.665175e-02
5.000000680217624e+00	-2.000000e+00	6.665397e-02
5.000000705517787e+00	-2.000000e+00	6.665750e-02
5.000000736989916e+00	-2.000000e+00	6.666128e-02
5.000000766707469e+00	-2.000000e+00	6.666347e-02
5.000000796977153e+00	-2.000000e+00	6.666418e-02
5.000000836014221e+00	-2.000000e+00	6.666373e-02
5.000000873499050e+00	-2.000000e+00	6.666280e-02
5.000000928064897e+00	-2.000000e+00	6.666160e-02
5.000000997542008e+00	-2.000000e+00	6.666073e-02
5.000001167474707e+00	-2.000000e+00	6.665949e-02
5.000923964323921e+00	-2.000000e+00	5.849295e-02
5.001846761173136e+00	-2.000000e+00	4.986926e-02
5.002769558022350e+00	-2.000000e+00	4.078844e-02
5.003692354871565e+00	-2.000000e+00	3.125047e-02
5.004615151720779e+00	-2.000000e+00	2.125535e-02
5.005537948569994e+00	-2.000000e+00	1.080309e-02
5.006460745419208e+00	-2.000000e+00	-1.063111e-04
5.012920075945152e+00	-2.000000e+00	-8.651173e-02
5.022685700945152e+00	-2.000000e+00	-2.452902e-01
5.032451325945152e+00	-2.000000e+00	-4.361423e-01
5.042216950945152e+00	-2.000000e+00	-6.585658e-01
5.051982575945152e+00	-2.000000e+00	-9.080703e-01
5.061748200945152e+00	-2.000000e+00	-1.179619e+00
5.071513825945152e+00	-2.000000e+00	-1.467729e+00
5.081279450945152e+00	-2.000000e+00	-1.766586e+00
5.091045075945152e+00	-2.000000e+00	-2.070154e+00
5.100810700945152e+00	-2.000000e+00	-2.372305e+00
5.110576325945152e+00	-2.000000e+00	-2.666941e+00
5.120341950945152e+00	-2.000000e+00	-2.948112e+00
5.130107575945152e+00	-2.000000e+00	-3.210142e+00
5.139873200945152e+00	-2.000000e+00	-3.447742e+00
5.149638825945152e+00	-2.000000e+00	-3.656114e+00
5.159404450945152e+00	-2.000000e+00	-3.831052e+00
5.169170075945152e+00	-2.000000e+00	-3.969023e+00
