time	V(vout)
4.500000000282144e+01	1.051358e+00
4.500000000339895e+01	1.051358e+00
4.500000000416198e+01	1.051357e+00
4.500000000512658e+01	1.051357e+00
4.500000000641533e+01	1.051358e+00
4.500000000806179e+01	1.051359e+00
4.500000001004327e+01	1.051365e+00
4.500000001216961e+01	1.051380e+00
4.500000001439691e+01	1.051408e+00
4.500000001739959e+01	1.051473e+00
4.500000002054183e+01	1.051583e+00
4.500000002614031e+01	1.051882e+00
4.500000003260279e+01	1.052364e+00
4.500000004006321e+01	1.053068e+00
4.500000004739901e+01	1.053852e+00
4.500000005585976e+01	1.054775e+00
4.500000006481862e+01	1.055659e+00
4.500000007533156e+01	1.056470e+00
4.500000008561218e+01	1.056950e+00
4.500000009674870e+01	1.057078e+00
4.500000010848792e+01	1.056790e+00
4.500000012256173e+01	1.055986e+00
4.500000013764448e+01	1.054754e+00
4.500000015518980e+01	1.053092e+00
4.500000017461350e+01	1.051268e+00
4.500000019250713e+01	1.049820e+00
4.500000021234106e+01	1.048627e+00
4.500000023147252e+01	1.047945e+00
4.500000025442718e+01	1.047693e+00
4.500000028017710e+01	1.047924e+00
4.500000030301671e+01	1.048436e+00
4.500000032193482e+01	1.048983e+00
4.500000033959918e+01	1.049515e+00
4.500000035684090e+01	1.050002e+00
4.500000037342119e+01	1.050411e+00
4.500000038932128e+01	1.050738e+00
4.500000040337378e+01	1.050968e+00
4.500000041790448e+01	1.051148e+00
4.500000043313742e+01	1.051284e+00
4.500000044809283e+01	1.051372e+00
4.500000046452923e+01	1.051426e+00
4.500000048086025e+01	1.051448e+00
4.500000049813449e+01	1.051448e+00
4.500000051516787e+01	1.051434e+00
4.500000053289732e+01	1.051413e+00
4.500000055070736e+01	1.051391e+00
4.500000057455998e+01	1.051365e+00
4.500000059094678e+01	1.051352e+00
4.500000060587612e+01	1.051344e+00
4.500000062365736e+01	1.051338e+00
4.500000064016778e+01	1.051336e+00
4.500000065958462e+01	1.051337e+00
4.500000067934588e+01	1.051339e+00
4.500000070447334e+01	1.051342e+00
4.500000073539385e+01	1.051346e+00
4.500000076575098e+01	1.051348e+00
4.500000079611659e+01	1.051348e+00
4.500000083541475e+01	1.051348e+00
4.500000087254632e+01	1.051347e+00
4.500000092681251e+01	1.051345e+00
4.500000099811623e+01	1.051344e+00
4.500000116807932e+01	1.051342e+00
4.500368493628275e+01	9.950910e-01
4.500736870448617e+01	9.297850e-01
4.501105247268959e+01	8.554240e-01
4.501473624089301e+01	7.720079e-01
4.501842000909643e+01	6.795367e-01
4.502210377729985e+01	5.780104e-01
4.502578754550328e+01	4.674291e-01
4.504642081192915e+01	-2.324979e-01
4.506751304686880e+01	-1.086790e+00
4.509044622454487e+01	-2.100011e+00
4.511795065156307e+01	-3.268958e+00
4.514807297246969e+01	-4.321282e+00
4.517507624668969e+01	-4.943798e+00
4.519486175364759e+01	-5.125326e+00
4.521324312365194e+01	-5.045852e+00
4.523184817963887e+01	-4.727784e+00
4.525658977968168e+01	-4.008364e+00
4.528426920102621e+01	-2.941596e+00
4.531144632990065e+01	-1.751638e+00
4.533204534571185e+01	-8.471935e-01
4.534972911686994e+01	-1.454445e-01
4.536839101167862e+01	4.626580e-01
4.538593490560001e+01	8.642184e-01
4.540687740387793e+01	1.102997e+00
4.542590582480858e+01	1.082872e+00
4.544526512229668e+01	8.083916e-01
4.546817620768493e+01	2.078882e-01
4.549099079580784e+01	-6.166461e-01
4.551430047631508e+01	-1.611174e+00
4.553958803545533e+01	-2.723029e+00
4.556879367955982e+01	-3.856207e+00
4.560089709588158e+01	-4.771034e+00
4.562219631069615e+01	-5.090296e+00
4.564063463749399e+01	-5.105365e+00
4.565964714532473e+01	-4.874231e+00
4.568144394805143e+01	-4.337203e+00
4.570857044035216e+01	-3.373641e+00
4.573949796638167e+01	-2.061216e+00
4.576227727836275e+01	-1.054241e+00
4.578012654938659e+01	-3.181080e-01
4.579756979639173e+01	2.914602e-01
4.581510232267281e+01	7.470471e-01
4.583608337104814e+01	1.063458e+00
4.585502187359744e+01	1.115464e+00
4.587467441159930e+01	9.140968e-01
4.589532725248939e+01	4.471222e-01
4.591873469659458e+01	-3.344186e-01
4.594251481152051e+01	-1.310961e+00
4.596605674132415e+01	-2.367822e+00
4.597115324558581e+01	-2.599542e+00
4.598134625410914e+01	-3.045369e+00
4.600000000000000e+01	-3.822597e+00
4.600000000010000e+01	-3.822597e+00
4.600000000030000e+01	-3.822597e+00
4.600000000045289e+01	-3.822597e+00
4.600000000060523e+01	-3.822597e+00
4.600000000082897e+01	-3.822597e+00
4.600000000100000e+01	-3.822597e+00
4.600000000107955e+01	-3.822597e+00
4.600000000118563e+01	-3.822597e+00
4.600000000139767e+01	-3.822597e+00
4.600000000182176e+01	-3.822597e+00
4.600000000239937e+01	-3.822597e+00
4.600000000316260e+01	-3.822597e+00
4.600000000412733e+01	-3.822597e+00
4.600000000541639e+01	-3.822597e+00
4.600000000706346e+01	-3.822599e+00
4.600000000899225e+01	-3.822605e+00
4.600000001110190e+01	-3.822619e+00
4.600000001323395e+01	-3.822644e+00
4.600000001608667e+01	-3.822701e+00
4.600000001903128e+01	-3.822793e+00
4.600000002390413e+01	-3.823027e+00
4.600000003093707e+01	-3.823501e+00
4.600000003783735e+01	-3.824095e+00
4.600000004562850e+01	-3.824867e+00
4.600000005346400e+01	-3.825662e+00
4.600000006260915e+01	-3.826512e+00
4.600000007219636e+01	-3.827210e+00
4.600000008333519e+01	-3.827703e+00
4.600000009384210e+01	-3.827811e+00
4.600000010615790e+01	-3.827506e+00
4.600000011933398e+01	-3.826758e+00
4.600000013646706e+01	-3.825372e+00
4.600000015323038e+01	-3.823828e+00
4.600000017349069e+01	-3.822025e+00
4.600000019369632e+01	-3.820544e+00
4.600000021193759e+01	-3.819634e+00
4.600000023178217e+01	-3.819152e+00
4.600000025318418e+01	-3.819120e+00
4.600000027475186e+01	-3.819463e+00
4.600000029317438e+01	-3.819953e+00
4.600000030998802e+01	-3.820477e+00
4.600000032629746e+01	-3.820988e+00
4.600000034211217e+01	-3.821444e+00
4.600000035888821e+01	-3.821860e+00
4.600000037421486e+01	-3.822168e+00
4.600000038967353e+01	-3.822405e+00
4.600000040441337e+01	-3.822566e+00
4.600000041964700e+01	-3.822674e+00
4.600000043659536e+01	-3.822741e+00
4.600000045311959e+01	-3.822764e+00
4.600000047064268e+01	-3.822759e+00
4.600000048772167e+01	-3.822736e+00
4.600000050553550e+01	-3.822705e+00
4.600000052316804e+01	-3.822673e+00
4.600000054176721e+01	-3.822644e+00
4.600000055585286e+01	-3.822627e+00
4.600000057009009e+01	-3.822615e+00
4.600000058550171e+01	-3.822606e+00
4.600000060295141e+01	-3.822602e+00
4.600000061973228e+01	-3.822602e+00
4.600000063739590e+01	-3.822604e+00
4.600000065444691e+01	-3.822608e+00
4.600000067358179e+01	-3.822613e+00
4.600000069681335e+01	-3.822618e+00
4.600000073206857e+01	-3.822625e+00
4.600000075733906e+01	-3.822627e+00
4.600000078315932e+01	-3.822629e+00
4.600000081464941e+01	-3.822629e+00
4.600000084736527e+01	-3.822630e+00
4.600000089159264e+01	-3.822631e+00
4.600000096366993e+01	-3.822633e+00
4.600000103146773e+01	-3.822636e+00
4.600000110196779e+01	-3.822639e+00
4.600282562939008e+01	-3.924395e+00
4.600565015681238e+01	-4.013073e+00
4.600847468423467e+01	-4.088673e+00
4.601129921165697e+01	-4.151195e+00
4.601412373907926e+01	-4.200640e+00
4.601694826650156e+01	-4.237006e+00
4.601977279392385e+01	-4.260294e+00
4.603954363722017e+01	-4.192389e+00
4.605739964626176e+01	-3.719610e+00
4.608204468303669e+01	-2.446133e+00
4.610783661649153e+01	-5.915015e-01
4.612874304819981e+01	1.196109e+00
4.615015178584742e+01	3.113389e+00
4.617386623362778e+01	5.071230e+00
4.620243189816277e+01	6.942047e+00
4.622806224767654e+01	7.999502e+00
4.624749291987325e+01	8.250226e+00
4.626793155511793e+01	7.957396e+00
4.628652555247539e+01	7.206844e+00
4.631355991989553e+01	5.475224e+00
4.634138577127170e+01	3.229523e+00
4.636143816817752e+01	1.440605e+00
4.637941109847758e+01	-1.494992e-01
4.639781550619729e+01	-1.625587e+00
4.641634787995373e+01	-2.813259e+00
4.644227574060160e+01	-3.913876e+00
4.646239507195897e+01	-4.257953e+00
4.648086330550102e+01	-4.076953e+00
4.649953214810898e+01	-3.414229e+00
4.652456743898772e+01	-1.949340e+00
4.654700128480321e+01	-2.349125e-01
4.656702471789254e+01	1.518742e+00
4.658740187660195e+01	3.338599e+00
4.661246911621019e+01	5.364196e+00
4.664085477988532e+01	7.152028e+00
4.666420321063911e+01	8.050326e+00
4.668315742910787e+01	8.254523e+00
4.670308743173999e+01	7.942626e+00
4.672216964911478e+01	7.153073e+00
4.674906760266867e+01	5.409568e+00
4.677734738245551e+01	3.111690e+00
4.679731933989209e+01	1.328316e+00
4.681525976812160e+01	-2.527975e-01
4.683359952675511e+01	-1.707995e+00
4.685267264185957e+01	-2.903879e+00
4.687872846729780e+01	-3.961352e+00
4.689877884276487e+01	-4.259681e+00
4.691722615434597e+01	-4.037357e+00
4.693583248423039e+01	-3.336679e+00
4.696147301070305e+01	-1.845569e+00
4.697200967048772e+01	-1.078497e+00
4.697892668143066e+01	-5.066412e-01
4.698616597911411e+01	1.269293e-01
4.700000000100000e+01	1.374810e+00
4.700000000110000e+01	1.374810e+00
4.700000000129999e+01	1.374810e+00
4.700000000145286e+01	1.374810e+00
4.700000000160517e+01	1.374810e+00
4.700000000182893e+01	1.374810e+00
4.700000000199999e+01	1.374811e+00
4.700000000207955e+01	1.374811e+00
4.700000000218562e+01	1.374811e+00
4.700000000239762e+01	1.374811e+00
4.700000000282163e+01	1.374811e+00
4.700000000339920e+01	1.374811e+00
4.700000000416235e+01	1.374811e+00
4.700000000512703e+01	1.374811e+00
4.700000000641598e+01	1.374811e+00
4.700000000806149e+01	1.374813e+00
4.700000001004026e+01	1.374819e+00
4.700000001216769e+01	1.374834e+00
4.700000001439327e+01	1.374862e+00
4.700000001739514e+01	1.374927e+00
4.700000002053569e+01	1.375036e+00
4.700000002612806e+01	1.375333e+00
4.700000003263509e+01	1.375814e+00
4.700000004007151e+01	1.376510e+00
4.700000004744273e+01	1.377291e+00
4.700000005588538e+01	1.378203e+00
4.700000006487473e+01	1.379082e+00
4.700000007536120e+01	1.379882e+00
4.700000008571867e+01	1.380360e+00
4.700000009686102e+01	1.380483e+00
4.700000010868439e+01	1.380191e+00
4.700000012279016e+01	1.379388e+00
4.700000013792575e+01	1.378160e+00
4.700000015549058e+01	1.376513e+00
4.700000017497536e+01	1.374705e+00
4.700000019298889e+01	1.373271e+00
4.700000021281245e+01	1.372105e+00
4.700000023209039e+01	1.371441e+00
4.700000025513519e+01	1.371209e+00
4.700000028119435e+01	1.371459e+00
4.700000030393763e+01	1.371975e+00
4.700000032274099e+01	1.372520e+00
4.700000034035408e+01	1.373047e+00
4.700000035755711e+01	1.373527e+00
4.700000037408940e+01	1.373930e+00
4.700000038994086e+01	1.374251e+00
4.700000040377282e+01	1.374475e+00
4.700000041849283e+01	1.374655e+00
4.700000043362693e+01	1.374789e+00
4.700000044859809e+01	1.374875e+00
4.700000046503200e+01	1.374929e+00
4.700000048141111e+01	1.374952e+00
4.700000049868238e+01	1.374953e+00
4.700000051574651e+01	1.374941e+00
4.700000053347767e+01	1.374921e+00
4.700000055133010e+01	1.374901e+00
4.700000057321762e+01	1.374880e+00
4.700000058878606e+01	1.374868e+00
4.700000060354616e+01	1.374862e+00
4.700000062139882e+01	1.374858e+00
4.700000063781715e+01	1.374857e+00
4.700000065707917e+01	1.374859e+00
4.700000067648605e+01	1.374863e+00
4.700000070101987e+01	1.374869e+00
4.700000073046422e+01	1.374875e+00
4.700000076297664e+01	1.374881e+00
4.700000079358838e+01	1.374885e+00
4.700000082964105e+01	1.374889e+00
4.700000086753739e+01	1.374892e+00
4.700000091796179e+01	1.374896e+00
4.700000100452183e+01	1.374903e+00
4.700000117581622e+01	1.374919e+00
4.700347926968412e+01	1.693533e+00
4.700695736355202e+01	1.996726e+00
4.701043545741992e+01	2.284496e+00
4.701391355128782e+01	2.556844e+00
4.701739164515572e+01	2.813770e+00
4.702086973902362e+01	3.055275e+00
4.702434783289151e+01	3.281358e+00
4.704869423659023e+01	4.519332e+00
4.706911068247788e+01	5.028498e+00
4.708762634314196e+01	4.937679e+00
4.710651879842051e+01	4.294274e+00
4.713003141232547e+01	2.859439e+00
4.715410009198429e+01	8.669866e-01
4.717453900429108e+01	-1.115040e+00
4.719557491407919e+01	-3.241875e+00
4.721855994424097e+01	-5.390372e+00
4.724675723444908e+01	-7.491064e+00
4.727315379232765e+01	-8.741724e+00
4.729276221667388e+01	-9.056841e+00
4.731122142846687e+01	-8.793349e+00
4.732989282655488e+01	-7.990867e+00
4.735567009823598e+01	-6.200480e+00
4.738372083082638e+01	-3.698077e+00
4.740411752984616e+01	-1.659137e+00
4.742217233795565e+01	1.545599e-01
4.744070055293727e+01	1.862428e+00
4.745920902761841e+01	3.248562e+00
4.748520482993034e+01	4.577509e+00
4.750548914671459e+01	5.041815e+00
4.752395770409666e+01	4.904388e+00
4.754271942666547e+01	4.219371e+00
4.756687220064178e+01	2.698060e+00
4.758993845730599e+01	7.590712e-01
4.761009596390743e+01	-1.209199e+00
4.763082516146433e+01	-3.304296e+00
4.765417317404184e+01	-5.475923e+00
4.768230989033015e+01	-7.553327e+00
4.770808573333544e+01	-8.755702e+00
4.772756526096607e+01	-9.043028e+00
4.774804780600990e+01	-8.715308e+00
4.776660045053060e+01	-7.873455e+00
4.779364209391688e+01	-5.923858e+00
4.782142887863994e+01	-3.398912e+00
4.784103119532865e+01	-1.428019e+00
4.785897506344333e+01	3.646880e-01
4.787732792534327e+01	2.026788e+00
4.789684695457827e+01	3.436669e+00
4.792301301461443e+01	4.680327e+00
4.794309681270391e+01	5.053441e+00
4.796155700566837e+01	4.835525e+00
4.798019703340024e+01	4.104464e+00
4.800000000000000e+01	2.948965e+00
4.800000000010000e+01	2.948965e+00
4.800000000030000e+01	2.948965e+00
4.800000000045279e+01	2.948965e+00
4.800000000060501e+01	2.948965e+00
4.800000000082882e+01	2.948965e+00
4.800000000100000e+01	2.948965e+00
4.800000000107953e+01	2.948965e+00
4.800000000118558e+01	2.948965e+00
4.800000000139747e+01	2.948965e+00
4.800000000182125e+01	2.948965e+00
4.800000000239870e+01	2.948965e+00
4.800000000316160e+01	2.948965e+00
4.800000000412606e+01	2.948965e+00
4.800000000541452e+01	2.948965e+00
4.800000000705776e+01	2.948963e+00
4.800000000899223e+01	2.948957e+00
4.800000001110222e+01	2.948943e+00
4.800000001324621e+01	2.948916e+00
4.800000001616396e+01	2.948857e+00
4.800000001912995e+01	2.948760e+00
4.800000002416512e+01	2.948509e+00
4.800000003095551e+01	2.948035e+00
4.800000003794970e+01	2.947413e+00
4.800000004552297e+01	2.946641e+00
4.800000005347282e+01	2.945811e+00
4.800000006249010e+01	2.944950e+00
4.800000007226323e+01	2.944217e+00
4.800000008308029e+01	2.943721e+00
4.800000009367442e+01	2.943601e+00
4.800000010570434e+01	2.943895e+00
4.800000011894689e+01	2.944653e+00
4.800000013588263e+01	2.946044e+00
4.800000015279716e+01	2.947638e+00
4.800000017296497e+01	2.949496e+00
4.800000019086539e+01	2.950872e+00
4.800000021024030e+01	2.951919e+00
4.800000022875688e+01	2.952445e+00
4.800000025087103e+01	2.952526e+00
4.800000027579098e+01	2.952147e+00
4.800000029491820e+01	2.951631e+00
4.800000031144381e+01	2.951101e+00
4.800000032778539e+01	2.950578e+00
4.800000034541152e+01	2.950063e+00
4.800000036147181e+01	2.949664e+00
4.800000037749130e+01	2.949345e+00
4.800000039269888e+01	2.949118e+00
4.800000040842121e+01	2.948953e+00
4.800000042400190e+01	2.948851e+00
4.800000044087933e+01	2.948794e+00
4.800000045752791e+01	2.948776e+00
4.800000047498135e+01	2.948787e+00
4.800000049214218e+01	2.948812e+00
4.800000050988386e+01	2.948844e+00
4.800000052757061e+01	2.948875e+00
4.800000054651384e+01	2.948903e+00
4.800000055901464e+01	2.948917e+00
4.800000057263286e+01	2.948928e+00
4.800000058820690e+01	2.948935e+00
4.800000060553004e+01	2.948938e+00
4.800000062256486e+01	2.948937e+00
4.800000064007621e+01	2.948934e+00
4.800000065723766e+01	2.948929e+00
4.800000067689557e+01	2.948923e+00
4.800000070123208e+01	2.948916e+00
4.800000073696931e+01	2.948909e+00
4.800000076456507e+01	2.948905e+00
4.800000079209407e+01	2.948903e+00
4.800000082292888e+01	2.948901e+00
4.800000085773328e+01	2.948899e+00
4.800000090553689e+01	2.948896e+00
4.800000095866914e+01	2.948893e+00
4.800000102193766e+01	2.948888e+00
4.800000108901978e+01	2.948882e+00
4.800000156365679e+01	2.948846e+00
4.800000203829380e+01	2.948810e+00
4.800000251293081e+01	2.948774e+00
4.800000298756782e+01	2.948738e+00
4.800000346220483e+01	2.948702e+00
4.800000393684184e+01	2.948666e+00
4.800000441147886e+01	2.948629e+00
4.800141434854115e+01	2.840895e+00
4.800282428560345e+01	2.732952e+00
4.800423422266575e+01	2.624801e+00
4.800564415972806e+01	2.516441e+00
4.800705409679036e+01	2.407873e+00
4.800846403385265e+01	2.299097e+00
4.800987397091495e+01	2.190113e+00
4.801974594049988e+01	1.438269e+00
4.803948987966974e+01	5.757485e-05
4.805742205132267e+01	-1.167862e+00
4.807696801972295e+01	-2.168309e+00
4.810119926800508e+01	-2.969062e+00
4.812082917479542e+01	-3.205142e+00
4.813930681896100e+01	-3.023476e+00
4.815792466883448e+01	-2.445766e+00
4.818352315449103e+01	-1.167047e+00
4.820585370515873e+01	2.756412e-01
4.822882444748097e+01	1.958947e+00
4.824971515484854e+01	3.483112e+00
4.827798610649845e+01	5.277525e+00
4.830692750232731e+01	6.625237e+00
4.832766690930148e+01	7.138891e+00
4.834607752682497e+01	7.175255e+00
4.836509806893960e+01	6.805429e+00
4.838666048720070e+01	5.937253e+00
4.841369933887285e+01	4.354109e+00
4.844437466822918e+01	2.194733e+00
4.846398437145911e+01	7.414652e-01
4.848166158846931e+01	-5.021316e-01
4.849958355847332e+01	-1.582785e+00
4.852043438286054e+01	-2.517354e+00
4.854339852400348e+01	-3.104294e+00
4.856250076457962e+01	-3.175269e+00
4.858226077516738e+01	-2.809057e+00
4.860328572775006e+01	-1.983399e+00
4.862784149053241e+01	-5.887643e-01
4.864906185041060e+01	8.753286e-01
4.867083852741368e+01	2.494282e+00
4.869432662708250e+01	4.155358e+00
4.872285669161454e+01	5.787285e+00
4.875427672911810e+01	6.942052e+00
4.877482043854206e+01	7.197802e+00
4.879354306898449e+01	6.982956e+00
4.881257278492461e+01	6.355776e+00
4.883851957028016e+01	4.996450e+00
4.886691966904600e+01	3.104075e+00
4.888825072078770e+01	1.527197e+00
4.890633008657969e+01	2.012569e-01
4.892572789857480e+01	-1.085998e+00
4.894367468494274e+01	-2.036850e+00
4.896862513993837e+01	-3.016547e+00
4.897271410475800e+01	-3.122139e+00
4.898089203439728e+01	-3.248994e+00
4.898364414172145e+01	-3.276000e+00
4.898914835636979e+01	-3.287974e+00
4.900000000100000e+01	-3.253305e+00
4.900000000110000e+01	-3.253306e+00
4.900000000129999e+01	-3.253306e+00
4.900000000145275e+01	-3.253306e+00
4.900000000160495e+01	-3.253306e+00
4.900000000182879e+01	-3.253306e+00
4.900000000199999e+01	-3.253306e+00
4.900000000207952e+01	-3.253306e+00
4.900000000218556e+01	-3.253306e+00
4.900000000239741e+01	-3.253306e+00
4.900000000282110e+01	-3.253306e+00
4.900000000339850e+01	-3.253306e+00
4.900000000416131e+01	-3.253306e+00
4.900000000512569e+01	-3.253306e+00
4.900000000641400e+01	-3.253306e+00
4.900000000805418e+01	-3.253304e+00
4.900000001003355e+01	-3.253298e+00
4.900000001216331e+01	-3.253284e+00
4.900000001440130e+01	-3.253256e+00
4.900000001750045e+01	-3.253191e+00
4.900000002072635e+01	-3.253079e+00
4.900000002658350e+01	-3.252772e+00
4.900000003314125e+01	-3.252296e+00
4.900000004050101e+01	-3.251628e+00
4.900000004787653e+01	-3.250876e+00
4.900000005637212e+01	-3.250003e+00
4.900000006549387e+01	-3.249165e+00
4.900000007614830e+01	-3.248415e+00
4.900000008667350e+01	-3.247987e+00
4.900000009809669e+01	-3.247912e+00
4.900000011027140e+01	-3.248250e+00
4.900000012498096e+01	-3.249104e+00
4.900000014014427e+01	-3.250316e+00
4.900000015827622e+01	-3.251949e+00
4.900000017804953e+01	-3.253660e+00
4.900000019884107e+01	-3.255157e+00
4.900000021765860e+01	-3.256102e+00
4.900000023900741e+01	-3.256660e+00
4.900000026196634e+01	-3.256739e+00
4.900000029208148e+01	-3.256311e+00
4.900000031427182e+01	-3.255770e+00
4.900000033191871e+01	-3.255267e+00
4.900000034904834e+01	-3.254789e+00
4.900000036598817e+01	-3.254364e+00
4.900000038219981e+01	-3.254020e+00
4.900000039944827e+01	-3.253726e+00
4.900000041501752e+01	-3.253525e+00
4.900000043027875e+01	-3.253384e+00
4.900000044489669e+01	-3.253295e+00
4.900000046129357e+01	-3.253236e+00
4.900000047748524e+01	-3.253209e+00
4.900000049480241e+01	-3.253205e+00
4.900000051173305e+01	-3.253216e+00
4.900000052945997e+01	-3.253236e+00
4.900000054711428e+01	-3.253257e+00
4.900000056840636e+01	-3.253279e+00
4.900000058203327e+01	-3.253291e+00
4.900000059561939e+01	-3.253300e+00
4.900000061129936e+01	-3.253306e+00
4.900000062850274e+01	-3.253310e+00
4.900000064608503e+01	-3.253311e+00
4.900000066531117e+01	-3.253309e+00
4.900000068664010e+01	-3.253306e+00
4.900000071281082e+01	-3.253302e+00
4.900000074961162e+01	-3.253298e+00
4.900000077609533e+01	-3.253296e+00
4.900000080608405e+01	-3.253295e+00
4.900000084413643e+01	-3.253295e+00
4.900000088508297e+01	-3.253295e+00
4.900000094483377e+01	-3.253295e+00
4.900000100926305e+01	-3.253295e+00
4.900000118498440e+01	-3.253293e+00
4.900376632859417e+01	-3.209618e+00
4.900753147220393e+01	-3.162251e+00
4.901129661581370e+01	-3.111193e+00
4.901506175942347e+01	-3.056443e+00
4.901882690303324e+01	-2.998001e+00
4.902259204664300e+01	-2.935868e+00
4.902635719025277e+01	-2.870043e+00
4.905271290622596e+01	-2.377222e+00
4.908634019256883e+01	-1.710380e+00
4.911517562326732e+01	-1.179727e+00
4.914025223102272e+01	-8.250841e-01
4.916532100567876e+01	-6.148476e-01
4.918471381833893e+01	-5.750791e-01
4.920489616361478e+01	-6.595761e-01
4.922468587901722e+01	-8.592572e-01
4.925191045653975e+01	-1.277186e+00
4.928086489979282e+01	-1.821612e+00
4.931819044080601e+01	-2.539080e+00
4.935263820288719e+01	-3.092952e+00
4.937708847807635e+01	-3.349580e+00
4.939625092749229e+01	-3.428841e+00
4.941463088524838e+01	-3.395260e+00
4.943324120949357e+01	-3.253369e+00
4.945781678352309e+01	-2.930803e+00
4.948539827001171e+01	-2.446834e+00
4.951926463355237e+01	-1.778818e+00
4.954837530462060e+01	-1.233720e+00
4.957363740640186e+01	-8.604926e-01
4.959872269673007e+01	-6.302615e-01
4.961835962452759e+01	-5.736387e-01
4.963874999912434e+01	-6.412724e-01
4.965748373130872e+01	-8.149692e-01
4.968445859926623e+01	-1.210674e+00
4.971240968445154e+01	-1.726225e+00
4.974918173798016e+01	-2.441379e+00
4.978334332452848e+01	-3.013891e+00
4.981054553924745e+01	-3.325031e+00
4.983033028609643e+01	-3.425215e+00
4.984867674892052e+01	-3.405165e+00
4.986736272532133e+01	-3.275629e+00
4.989102207113855e+01	-2.979714e+00
4.991842108027465e+01	-2.510226e+00
4.995128326776909e+01	-1.857920e+00
4.996155243530676e+01	-1.649280e+00
4.997946166492466e+01	-1.308064e+00
5.000000000000000e+01	-9.516091e-01
5.000000000010000e+01	-9.516091e-01
5.000000000030000e+01	-9.516091e-01
5.000000000045282e+01	-9.516091e-01
5.000000000060509e+01	-9.516091e-01
5.000000000082888e+01	-9.516091e-01
5.000000000100000e+01	-9.516091e-01
5.000000000107954e+01	-9.516091e-01
5.000000000118560e+01	-9.516091e-01
5.000000000139755e+01	-9.516091e-01
5.000000000182144e+01	-9.516091e-01
5.000000000239896e+01	-9.516091e-01
5.000000000316199e+01	-9.516090e-01
5.000000000412658e+01	-9.516089e-01
5.000000000541532e+01	-9.516091e-01
5.000000000706196e+01	-9.516109e-01
5.000000000899782e+01	-9.516168e-01
5.000000001110575e+01	-9.516307e-01
5.000000001324223e+01	-9.516571e-01
5.000000001608127e+01	-9.517154e-01
5.000000001903648e+01	-9.518123e-01
5.000000002387991e+01	-9.520565e-01
5.000000003066136e+01	-9.525380e-01
5.000000003771885e+01	-9.531813e-01
5.000000004530936e+01	-9.539796e-01
5.000000005323217e+01	-9.548392e-01
5.000000006217684e+01	-9.557326e-01
5.000000007186009e+01	-9.565007e-01
5.000000008252955e+01	-9.570310e-01
5.000000009294243e+01	-9.571799e-01
5.000000010471319e+01	-9.569151e-01
5.000000011759863e+01	-9.561840e-01
5.000000013414341e+01	-9.548017e-01
5.000000015094330e+01	-9.531634e-01
5.000000017075346e+01	-9.512396e-01
5.000000018826204e+01	-9.497937e-01
5.000000020774324e+01	-9.486274e-01
5.000000022559622e+01	-9.480284e-01
5.000000024725386e+01	-9.478627e-01
5.000000027074098e+01	-9.481590e-01
5.000000028984000e+01	-9.486577e-01
5.000000030676682e+01	-9.492090e-01
5.000000032330021e+01	-9.497640e-01
5.000000033942846e+01	-9.502689e-01
5.000000035652950e+01	-9.507346e-01
5.000000037215742e+01	-9.510815e-01
5.000000038795368e+01	-9.513502e-01
5.000000040308664e+01	-9.515347e-01
5.000000041882601e+01	-9.516594e-01
5.000000043551012e+01	-9.517328e-01
5.000000045214505e+01	-9.517604e-01
5.000000046942446e+01	-9.517561e-01
5.000000048660070e+01	-9.517322e-01
5.000000050422982e+01	-9.516985e-01
5.000000052187480e+01	-9.516639e-01
5.000000054019634e+01	-9.516320e-01
5.000000055533820e+01	-9.516110e-01
5.000000056995480e+01	-9.515964e-01
5.000000058533009e+01	-9.515865e-01
5.000000060285799e+01	-9.515809e-01
5.000000061957143e+01	-9.515796e-01
5.000000063728616e+01	-9.515813e-01
5.000000065427002e+01	-9.515846e-01
5.000000067337609e+01	-9.515889e-01
5.000000069647717e+01	-9.515935e-01
5.000000073161730e+01	-9.515983e-01
5.000000075672966e+01	-9.516000e-01
5.000000078236384e+01	-9.516001e-01
5.000000081371240e+01	-9.515991e-01
5.000000084614031e+01	-9.515978e-01
5.000000088990632e+01	-9.515962e-01
5.000000096003110e+01	-9.515947e-01
5.000000102886443e+01	-9.515938e-01
5.000000109727815e+01	-9.515929e-01
5.000285601867881e+01	-9.059124e-01
5.000571094007948e+01	-8.545110e-01
5.000856586148014e+01	-7.973887e-01
5.001142078288081e+01	-7.345456e-01
5.001427570428147e+01	-6.659815e-01
5.001713062568214e+01	-5.916966e-01
5.001998554708280e+01	-5.116908e-01
5.003996935766207e+01	1.275609e-01
5.006032299341226e+01	9.109796e-01
5.008250003345512e+01	1.862328e+00
5.010944915799309e+01	3.006532e+00
5.013896666161277e+01	4.067773e+00
5.016934392133960e+01	4.821474e+00
5.018995191328552e+01	5.051417e+00
5.020833668283967e+01	5.004260e+00
5.022705939568917e+01	4.719620e+00
5.025083711102182e+01	4.074973e+00
5.027834676099943e+01	3.061293e+00
5.030728047447041e+01	1.831964e+00
5.032882148143904e+01	9.051072e-01
5.034653728169961e+01	2.098918e-01
5.036399859677444e+01	-3.583281e-01
5.038151442844843e+01	-7.643579e-01
5.040356553652871e+01	-1.028939e+00
5.042279372904862e+01	-1.021434e+00
5.044237050202845e+01	-7.583175e-01
